"Source_File","icon_id","name","parent_id","visual_elements","source_book","source.chapter","originalsource_sentence","associated_works","associated_creators","source_evidence","originalsource","work_title","artist_name","parent_name","source_chapter","original_source_sentence","related_works","subject_term","category","creator_name"
"唐朝名画录_M1.3_图像志题材分类.csv","icon_humanity","{""zh"": ""十八学士""}","icon_humanity","[]","《唐朝名画录》","神品下","《十八学士驾真图》... 此图于武德九年奉命而作。","","","","","《十八学士驾真图》","阎立本","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_fauna","{""zh"": ""牛""}","icon_fauna","[]","《唐朝名画录》","妙品上","以画牛着于世，今存《五牛图》。","","","","","《五牛图》","韩滉","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_humanity","{""zh"": ""文苑""}","icon_humanity","[]","《唐朝名画录》","妙品上","另有人物画《文苑图》並藏于故宫博物院。","","","","","《文苑图》","韩滉","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_humanity","{""zh"": ""道士""}","icon_humanity","[]","《唐朝名画录》","妙品中","及图当时供奉道士、庖中等真容。","","","","","供奉道士真容","陈闳","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_humanity","{""zh"": ""庖中""}","icon_humanity","[]","《唐朝名画录》","妙品中","及图当时供奉道士、庖中等真容。","","","","","庖中真容","陈闳","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_humanity","{""zh"": ""士女""}","icon_humanity","[]","《唐朝名画录》","妙品中","传为宋徽宗摹写的《虢国夫人游春图》。","","","","","《虢国夫人游春图》","张萱","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_humanity","{""zh"": ""士女""}","icon_humanity","[]","《唐朝名画录》","妙品中","《捣练图》藏美国波士顿博物馆。","","","","","《捣练图》","张萱","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_landscape","{""zh"": ""山水""}","icon_landscape","[]","《唐朝名画录》","妙品上","慈恩寺东院与毕庶子，郑广文各画一小壁，时号三绝。","","","","","慈恩寺东院壁画","王维","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_landscape","{""zh"": ""山水""}","icon_landscape","[]","《唐朝名画录》","妙品上","故庾右丞宅有壁画山水兼题记。","","","","","庾右丞宅壁画","王维","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_divinity","{""zh"": ""龙""}","icon_divinity","[]","《唐朝名画录》","妙品下","因诏少府监冯绍政于四壁各画一龙。","","","","","龙池殿四壁龙","冯绍政","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_humanity","{""zh"": ""庖丁""}","icon_humanity","[]","《唐朝名画录》","妙品下","画道像真仙与庖丁。","","","","","庖丁","杨庭光","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_divinity","{""zh"": ""普贤""}","icon_divinity","[]","《唐朝名画录》","妙品下","开封千福寺塔北面的《普贤菩萨壁画》，是他的手笔。","","","","","《普贤菩萨壁画》","杨庭光","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_humanity","{""zh"": ""人物""}","icon_humanity","[]","《唐朝名画录》","能品上","贞观时曾奉命画《本草训诚图》。","","","","","《本草训诚图》","王定","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_divinity","{""zh"": ""神""}","icon_divinity","[]","《唐朝名画录》","能品中","并为佛寺作《护法二神像》。","","","","","《护法二神像》","张遵礼","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_landscape","{""zh"": ""山水""}","icon_landscape","[]","《唐朝名画录》","妙品上","又唐安寺讲堂西壁，最得其意... 岳耸笔下。","","","","","唐安寺讲堂西壁山水","朱审","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_divinity","{""zh"": ""除灾患变""}","icon_divinity","[]","《唐朝名画录》","序·国朝亲王","注释：天官寺三门，有《除灾患变》、《神鬼像》壁画。","","","","","《除灾患变》","吴道玄","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_divinity","{""zh"": ""神鬼""}","icon_divinity","[]","《唐朝名画录》","序·国朝亲王","注释：天官寺三门，有《除灾患变》、《神鬼像》壁画。","","","","","《神鬼像》","吴道玄","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_humanity","{""zh"": ""千官""}","icon_humanity","[]","《唐朝名画录》","神品上","又画玄元庙五圣千官，宫殿冠冕。","","","","","玄元庙千官","吴道玄","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_divinity","{""zh"": ""神""}","icon_divinity","[]","《唐朝名画录》","妙品下","于庄严寺，与吴生对画神。","","","","","庄严寺神","卢棱迦","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_divinity","{""zh"": ""地狱变相""}","icon_divinity","[]","《唐朝名画录》","能品下","注释：善画地狱变相等宗教画及山水画。","","","","","地狱变相","陈净心","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_landscape","{""zh"": ""山水""}","icon_landscape","[]","《唐朝名画录》","妙品上","注释：以所作《沧州图》并题诗进献。","","","","","《沧州图》","郑虔","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_humanity","{""zh"": ""游春戏艺""}","icon_humanity","[]","《唐朝名画录》","妙品下","注释：画有《游春戏艺图》。","","","","","《游春戏艺图》","檀智敏","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_divinity","{""zh"": ""子女菩萨""}","icon_divinity","[]","《唐朝名画录》","能品下","注释：传说他曾作有《子女菩萨像》等。","","","","","《子女菩萨像》","李凑","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_genre","{""zh"": ""风俗田家""}","icon_humanity","[]","《唐朝名画录》","妙品中","喜画风俗田家景候人物之状...今屏风是其制也。","","","","","《风俗田家屏风》","范长寿","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_humanity","{""zh"": ""罗汉""}","icon_divinity","[]","《唐朝名画录》","妙品下","注释：长安人...善画罗汉及寺庙壁画。","","","","","","卢棱迦","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_misc_807","{""zh"": ""九州鼎花纹""}","icon_humanity","[]","《唐朝名画录》","能品下","注释：奉命为铸九州鼎设计绘制鼎上花纹图案。","","","","","九州鼎花纹","曹元廓","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_fauna","{""zh"": ""龙马""}","icon_fauna","[]","《唐朝名画录》","妙品上","注释：龙马画家韦鉴之弟。","","","","","","韦鉴","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_humanity","{""zh"": ""高僧""}","icon_humanity","[]","《唐朝名画录》","能品上","每图像菩萨、高僧、士女，皆冠于当代。","","","","","","王定","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_humanity","{""zh"": ""士女""}","icon_humanity","[]","《唐朝名画录》","能品上","每图像菩萨、高僧、士女，皆冠于当代。","","","","","","王定","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_merit","{""zh"": ""功德""}","icon_divinity","[]","《唐朝名画录》","神品下","又云慈恩寺画功德亲手设色。","","","","","慈恩寺功德","阎立本","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_landscape","{""zh"": ""松石""}","icon_landscape","[]","《唐朝名画录》","妙品上","慈恩寺东院与毕庶子，郑广文各画一小壁。","","","","","慈恩寺东院壁画","毕宏","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_landscape","{""zh"": ""山水""}","icon_landscape","[]","《唐朝名画录》","妙品上","慈恩寺东院与毕庶子，郑广文各画一小壁。","","","","","慈恩寺东院壁画","郑虔","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_divinity","{""zh"": ""壁画""}","icon_divinity","[]","《唐朝名画录》","神品上","上都唐兴寺御注《金刚经》院，妙迹为多。","","","","","唐兴寺壁画","吴道玄","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_divinity","{""zh"": ""功德佛像""}","icon_divinity","[]","《唐朝名画录》","妙品中","亦能机织成功德佛像，皆妙绝无比。","","","","","机织功德佛像","陈闳","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_divinity","{""zh"": ""神佛""}","icon_divinity","[]","《唐朝名画录》","妙品中","注释：同以模仿张僧繇神佛宗教画而得名。","","","","","","何长寿","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_landscape","{""zh"": ""山水""}","icon_landscape","[]","《唐朝名画录》","妙品中","注释：又擅画山水，牛羊及佛寺壁画。","","","","","","何长寿","","","","","","",""
"唐朝名画录_M1.3_图像志题材分类.csv","icon_fauna","{""zh"": ""牛羊""}","icon_fauna","[]","《唐朝名画录》","妙品中","注释：又擅画山水，牛羊及佛寺壁画。","","","","","","何长寿","","","","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_822a5ae2","人物門","","[]","《圣朝名画评》","","","","","","","","","","人物門第一","人物門第一","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_38e0dc58","山水林木門","","[]","《圣朝名画评》","","","","","","","","","","山水林木門第二","山水林木門第二","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_657b22db","畜獸門","","[]","《圣朝名画评》","","","","","","","","","","畜獸門第三","畜獸門第三","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_1dd6455e","花竹翎毛門","","[]","《圣朝名画评》","","","","","","","","","","花竹翎毛門第四","花竹翎毛門第四","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_6e133ae7","鬼神門","","[]","《圣朝名画评》","","","","","","","","","","鬼神門第五","鬼神門第五","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_0ed46358","屋木門","","[]","《圣朝名画评》","","","","","","","","","","屋木門第六","屋木門第六","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_a4ab23c0","佛道人物","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","“王瑾，河南維陽人，工畫佛道人物，深得吳法，世謂之小吳生。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_3e6625d6","道釋人物","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","趙光輔，工畫道釋人物，兼精蕃馬走獸，亦能畫竹木花卉，筆鋒勁利，名“刀頭燕尾”。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_a172d90a","竹木花卉","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","人物門第一","趙光輔，工畫道釋人物，兼精蕃馬走獸，亦能畫竹木花卉，筆鋒勁利，名“刀頭燕尾”。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_81efdb68","蕃馬走獸","icon_657b22db","[]","《圣朝名画评》","","","","","","","","","畜獸門","人物門第一","趙光輔，工畫道釋人物，兼精蕃馬走獸，亦能畫竹木花卉，筆鋒勁利，名“刀頭燕尾”。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_10052284","大像","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","雖長於大像，但不稱其筆；凡畫坐神，則用意最善。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_b8add8fa","佛道鬼神、蕃漢人馬","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","工畫佛道鬼神、蕃漢人馬。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_919ebf68","地成人","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","齊翰自為童時，已能畫地成人，有挺立之勢。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_aea91280","天廄馬","icon_657b22db","[]","《圣朝名画评》","","","","","","","","","畜獸門","人物門第一","士元善畫天廄馬，雖駑驚駘疲劣亦能為之。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_4aabd734","人物蕃馬","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","“房從真, 成都人, 工畫人物蕃馬。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_a828134c","花竹翎毛","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","人物門第一","尤好花竹翎毛, 凡所操筆, 皆迫於真, 大為當時所傳。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_19cb650b","汀花水鳥","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","人物門第一","黃筌多畫官中異卉珍禽, 徐熙多寫汀花水鳥, 故有“黃家富貴, 徐熙野逸”之諺。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_a182f84f","蟬雀","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","人物門第一","” 又“孔嵩” 條: “蜀人, 善畫龍, 兼工蟬雀。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_92dd809e","花鳥、松石","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","人物門第一","後累遷水部員外郎, 亦工畫花鳥、松石, 兼善八分。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_e77ea659","花竹、翎毛","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","人物門第一","” 《圖畫見聞志》: “夏侯延祐, 蜀郡人, 工畫花竹、翎毛。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_2f5b16ff","佛道鬼神、人馬、屋木","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","“孟顯, 安化華池人, 工畫佛道鬼神、人馬、屋木。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_b9e56ffb","冕服車器、人物子女","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","能畫冕服車器、人物子女。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_6c2f3b71","佛道、人物","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","周文矩工畫佛道、人物, 車馬、屋木、山水, 尤精仕女。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_d483f287","仕女","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","周文矩工畫佛道、人物, 車馬、屋木、山水, 尤精仕女。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_aef88841","吳體的佛道人物","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","張昉, 擅長畫吳體的佛道人物。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_02aef021","讀十七代史","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","性謹厚, 幼知書, 尤好讀十七代史, 文選、易象、黃老之學皆涉獵焉。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_80918e03","佛像","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","工畫佛像, 尤長於觀音。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_b0838178","佛道鬼神","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","聖朝名畫評 卷一 《圖畫見聞志》:""王兼濟, 河南洛陽人, 工畫佛道鬼神。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_ae6797f0","西南夷人","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","亦愛畫西南夷人, 妙得其旨(世盛傳楊朏《波斯》)。","波斯","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_2fea360e","釋典","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","善畫釋典, 學吳生, 能作大像。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_ce23ffc5","佛道","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","高文進, 工畫佛道, 曹吳兼備。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_1eb5a6fd","翎毛","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","人物門第一","“趙長元, 蜀人, 工畫佛道人物, 兼工翎毛。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_e8e0ff4b","真人、藥王","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","攻寫貌,善佛像,尤精於真人、藥王。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_ba733c01","於真人、藥王","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","攻寫貌,善佛像,尤精於真人、藥王。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_eb76bf20","真人","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","“善佛像”,四庫本改為“善畫像”,因為下文說“尤精於真人, 藥王”,然真人不屬佛像也,修改為是。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_a9d1471a","於真人","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","“善佛像”,四庫本改為“善畫像”,因為下文說“尤精於真人, 藥王”,然真人不屬佛像也,修改為是。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_2e5857c4","道 釋","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","工畫道 釋,人物,初師張南本,技進,益縱逸不守繩墨。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_2cfa1703","人物屋木","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","“陳士元,京師人,善畫人物屋木。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_a7d1d298","人物","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","“葉進成,江南人,工畫人物。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_4d10b597","山水及人物","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","善畫山水及人物。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_b475c597","山水人物","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","太宗朝駕舟來京 ,多畫山水人物,貨於天門之道。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_06519615","山水","icon_38e0dc58","[]","《圣朝名画评》","","","","","","","","","山水林木門","人物門第一","“燕貴,本隸尺籍,工畫山水。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_64828356","田家風物","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","人物門第一","“毛文昌,蜀郡人,工畫田家風物。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_6ebb1856","山水林木","icon_38e0dc58","[]","《圣朝名画评》","","","","","","","","","山水林木門","山水林木門第二","成幼屬文, 能畫山水林木, 當時稱為第一。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_0682036a","山水寒林","icon_38e0dc58","[]","《圣朝名画评》","","","","","","","","","山水林木門","山水林木門第二","博涉經史外, 尤善畫山水寒林, 神化精靈, 絕人遠甚 聖朝名畫評・卷二 (接上頁註釋 1) (《敘論卷》中已述)。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_92290120","龍水","icon_38e0dc58","[]","《圣朝名画评》","","","","","","","","","山水林木門","山水林木門第二","或雲又兼善畫龍水, 亦奇絕也, 但所長在於山水之間, 故不稱雲。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_c4dfdb23","全景式山水","icon_38e0dc58","[]","《圣朝名画评》","","","","","","","","","山水林木門","山水林木門第二","範寬多作全景式山水，實非平遠。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_f1faf604","樹石雲水","icon_38e0dc58","[]","《圣朝名画评》","","","","","","","","","山水林木門","山水林木門第二","聖朝名畫評, 卷二 **【正文】** 王士元, 善畫樹石雲水。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_0aece4d1","山石林木","icon_38e0dc58","[]","《圣朝名画评》","","","","","","","","","山水林木門","山水林木門第二","**【正文】** 王端, 尤善畫山石林木, 亦師關仝之筆, 好為罅石濺水、怪樹老根, 有出人意思。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_48e4e347","於山水","icon_38e0dc58","[]","《圣朝名画评》","","","","","","","","","山水林木門","山水林木門第二","**【正文】** 燕文貴, 尤精於山水。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_982c03a9","山林泉石","icon_38e0dc58","[]","《圣朝名画评》","","","","","","","","","山水林木門","山水林木門第二","善畫山林泉石，甚工。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_36aedbbb","卵石","icon_38e0dc58","[]","《圣朝名画评》","","","","","","","","","山水林木門","山水林木門第二","又於林麓間多為 卵石, 如松柏草竹, 交相掩映, 旁分小徑, 遠至幽墅, 於野逸之景甚備。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_5b32000b","蕃馬","icon_657b22db","[]","《圣朝名画评》","","","","","","","","","畜獸門","畜獸門第三","畜獸門第三 **【正文】** 趙光輔, 尤善畫蕃馬。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_1de38406","牛、虎","icon_657b22db","[]","《圣朝名画评》","","","","","","","","","畜獸門","畜獸門第三","善畫牛、虎，兼工鷙禽、雀、竹，綽有奇思。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_2bc2dd6d","鷙禽、雀、竹","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","畜獸門第三","善畫牛、虎，兼工鷙禽、雀、竹，綽有奇思。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_84c09cae","水牛","icon_657b22db","[]","《圣朝名画评》","","","","","","","","","畜獸門","畜獸門第三","工畫水牛，骨氣老重，扎渲謹密，亦一代之佳手也。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_4657eb50","虎兔","icon_657b22db","[]","《圣朝名画评》","","","","","","","","","畜獸門","畜獸門第三","善畫虎兔, 亦攻佛道及冕服等, 尤長於裝染。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_a873dbd0","貓兒","icon_657b22db","[]","《圣朝名画评》","","","","","","","","","畜獸門","畜獸門第三","善畫貓兒, 罕見其比。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_352e618b","花石","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","畜獸門第三","不見他技，但喜戲弄筆墨，工作花石，尤以畫貓專門，爲時所稱。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_5f7c6ce7","橐駝","icon_657b22db","[]","《圣朝名画评》","","","","","","","","","畜獸門","畜獸門第三","“馮清, 陝部閿鄉人, 善畫橐駝, 兼工平畫。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_94a5e1f2","龍水","icon_657b22db","[]","《圣朝名画评》","","","","","","","","","畜獸門","畜獸門第三","“荀信, 江南人, 工畫龍水。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_948e2a36","龍魚","icon_657b22db","[]","《圣朝名画评》","","","","","","","","","畜獸門","畜獸門第三","善畫龍魚, 尤長於海水。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_c6294ec9","海水","icon_657b22db","[]","《圣朝名画评》","","","","","","","","","畜獸門","畜獸門第三","善畫龍魚, 尤長於海水。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_fd5b7d66","魚龍海水","icon_657b22db","[]","《圣朝名画评》","","","","","","","","","畜獸門","畜獸門第三","善畫魚龍海水，並喜在禹門砥柱上畫乘風破浪、驚濤怒浪裹逆遊的魚龍，能盡魚龍超忽萬變的形狀。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_9d42fe0d","龍水、海魚","icon_657b22db","[]","《圣朝名画评》","","","","","","","","","畜獸門","畜獸門第三","善畫龍水、海魚。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_5b5a4ad7","番馬及人物","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","畜獸門第三","善畫番馬及人物, 皆師趙光輔。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_12cc3828","犬、 兔","icon_657b22db","[]","《圣朝名画评》","","","","","","","","","畜獸門","畜獸門第三","善畫犬、 兔, 筆跡縝細。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_87133e3a","人物、佛像、樹石、花鳥","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","花竹翎毛門第四","善繪畫，長於人物、佛像、樹石、花鳥，尤精於畫鶴，能準確生動地表現出鶴的形貌神情。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_d13af80c","花果","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","花竹翎毛門第四","善畫花果, 初師滕昌祐, 後過其藝。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_02a65076","折枝花","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","花竹翎毛門第四","工書，擅畫花果，多作折枝花，兼工草蟲。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_ec4b45ff","草蟲","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","花竹翎毛門第四","工書，擅畫花果，多作折枝花，兼工草蟲。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_316fb35d","連樹及墜地棗","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","花竹翎毛門第四","善畫草蟲、 時果、 花木、 蠶蠒之類, 尤喜為連樹及墜地棗, 備得形似, 無有及者。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_5d95d8b7","人物、牛馬","icon_822a5ae2","[]","《圣朝名画评》","","","","","","","","","人物門","花竹翎毛門第四","善畫人物、牛馬，尤以畫鷄見長，世稱梅家鷄。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_b6cd39f9","鬥鷄","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","花竹翎毛門第四","工畫鬥鷄，名聞天下。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_48b8319c","雪竹","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","花竹翎毛門第四","善畫雪竹, 有冒寒之意。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_5678406f","禽鳥","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","花竹翎毛門第四","其間多作禽鳥, 或群聚, 或孤立, 如畏凜冽, 足有所觀。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_25b0068a","鳴禽、叢棘、鷹鷂","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","花竹翎毛門第四","善畫鳴禽、叢棘、鷹鷂。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_e1169c47","鷹鷂、柘棘","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","花竹翎毛門第四",""">:""王曉，魯郡泗水人，善畫鷹鷂、柘棘。","","","",""
"圣朝名画评_1.3_图像志题材分类.csv","icon_fd39822b","翎毛、 花竹","icon_1dd6455e","[]","《圣朝名画评》","","","","","","","","","花竹翎毛門","花竹翎毛門第四","善畫翎毛、 花竹, 多有之。","","","",""
