"Source_File","lit_id","target_ref","source_book","source.chapter","author_ref","quality_rank","originalsource_sentence","id","target","source","original_text","grade","entity_type","description","quote","source_chapter","original_source_sentence","person_id","target_name","type","evidence_file","evidence.chapter","target_name_cn","author_name_cn","target_type","literature_ref","evaluation_type"
"历代名画记_M3.2_文献著录与品评.csv","lit_1bd29577","朱审","《历代名画记》","卷十 唐朝下","张彦远","","朱审，吴兴人。工画山水，深沉瑰壮，险黑磊落，湍濑激人，平远极目。建中年颇知名。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_83d866af","王宰","《历代名画记》","卷十 唐朝下","张彦远","","王宰，蜀中人。多画蜀山，玲珑窳窆，巉嵯巧峭。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_62a3f9e7","王宰","《历代名画记》","卷十 唐朝下","张彦远","","王宰，蜀中人。多画蜀中山岳，所画山玲珑有势，岩高低不平，意趣横生。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_885ff835","杨公南","《历代名画记》","卷十 唐朝下","张彦远","","杨公南，名炎，华阴人。孝著三代，门树六阙。风骨俊秀，神情爽迈。善山水，高奇雅赡。大历四年为中书门下侍郎，建中元年迁左仆射，流贬，年五十五。余观杨公山水图，想见其为人魁岸洒落也。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_f4416ec6","史瓒","《历代名画记》","卷十 唐朝下","张彦远","","史瓒，官至省郎，善画鞍马、人物。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_8033e856","裴谞","《历代名画记》","卷十 唐朝下","张彦远","","裴谞，字士明，河东人。以明经进，画山水极有思。贞元中为吏部侍郎兼御史大夫，四年为太子宾客、左散骑常侍，五年为兵部侍郎、河南尹。贞元九年，年七十五，赠兵部尚书。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_e1c548de","裴谞","《历代名画记》","卷十 唐朝下","张彦远","","裴谞，字士明，河东人。以明经科考取进士，所画山水构思极巧妙。贞元年间，担任吏部侍郎兼御史大夫，贞元四年为太子宾客、左散骑常侍，贞元五年为兵部侍郎、河南府尹。贞元九年去世，享年七十五岁，追赠兵部尚书。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_66e973d1","韦鉴","《历代名画记》","卷十 唐朝下","张彦远","","韦鉴，工龙马，妙得精气。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_626c8bc4","陈昙","《历代名画记》","卷十 唐朝下","张彦远","","陈昙，字玄成，国初丞相叔达之后。明经出身，河南尹严武荐为参军，昭义军节度使李抱真辟为从事。贞元十四年，官至衡州刺史、邕管经略使兼御史中丞。工山水，有情趣，但峰峦少奇，往往繁碎。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_3cbe7c9a","顾况","《历代名画记》","卷十 唐朝下","张彦远","","顾况，字逋翁，吴兴人。不修检操，颇好诗咏，善画山水。初为韩晋公江南判官，入为著作佐郎，久次不迁，乃嘲诮宰相，为宪司所劾。贞元五年，贬饶州司户，居茅山以寿终。有《画评》一篇，未为精当也。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_4eae8f44","张璪","《历代名画记》","卷十 唐朝下","张彦远","","沈宁，亦善树石、山水，有格律。师张璪而少劣。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_8444236e","沈宁","《历代名画记》","卷十 唐朝下","张彦远","","沈宁，亦善树石、山水，有格律。师张璪而少劣。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_2cb37382","张通","《历代名画记》","卷十 唐朝下","惆怅赋诗","","刘商，官至检校礼部郎中、汴州观察判官。少年有篇咏高情，工画山水、树石。初师于张璪，后自造真为意。自张贬窜后，尝惆怅赋诗曰：“苔石苍苍临涧水，溪风袅袅动松枝。世间惟有张通会，流向衡阳那得知？”或云，商后得道。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_2e26b937","刘商","《历代名画记》","卷十 唐朝下","惆怅赋诗","","刘商，官至检校礼部郎中、汴州观察判官。少年有篇咏高情，工画山水、树石。初师于张璪，后自造真为意。自张贬窜后，尝惆怅赋诗曰：“苔石苍苍临涧水，溪风袅袅动松枝。世间惟有张通会，流向衡阳那得知？”或云，商后得道。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_44acfa8e","张璪","《历代名画记》","卷十 唐朝下","惆怅赋诗","","刘商，官至检校礼部郎中、汴州观察判官。少年有篇咏高情，工画山水、树石。初师于张璪，后自造真为意。自张贬窜后，尝惆怅赋诗曰：“苔石苍苍临涧水，溪风袅袅动松枝。世间惟有张通会，流向衡阳那得知？”或云，商后得道。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_4164ca13","刘整","《历代名画记》","卷十 唐朝下","张彦远","","刘整，任秘书省正字。善山水，有气象。时有刘之奇，亦能山水。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_735f6081","刘整","《历代名画记》","卷十 唐朝下","张彦远","","刘整，担任秘书省正字。善画山水，画作富有气象。当时还有刘之奇，也善画山水。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_4b8ff05b","于锡","《历代名画记》","卷十 唐朝下","张彦远","","于锡，善画花鸟及鸡。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_a8fb9b47","于锡","《历代名画记》","卷十 唐朝下","张彦远","","于锡，善画花鸟和鸡。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_37c2ac51","梁广","《历代名画记》","卷十 唐朝下","张彦远","","梁广，工花鸟，善赋彩，笔迹不及边鸾。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_48dfb136","梁广","《历代名画记》","卷十 唐朝下","张彦远","","梁广，精于花鸟画，善着色，但笔法不及边鸾精妙。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_d6bb336b","陈庶","《历代名画记》","卷十 唐朝下","张彦远","","陈庶，扬州人。师边鸾花鸟，尤善布色。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_43cb920a","陈庶","《历代名画记》","卷十 唐朝下","张彦远","","陈庶，扬州人。师从于边鸾，善于画花鸟，尤其擅长着色。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_286cd66f","陈恪","《历代名画记》","卷十 唐朝下","张彦远","","陈恪，工山水，师张、郑，有气韵。人物、鞍马、虫禽并精。子积善，山水妙过于父。一云“陈格”。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_95de6df7","戴重席","《历代名画记》","卷十 唐朝下","张彦远","","戴重席，工子女，极精细。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_7670e0be","周昉","《历代名画记》","卷十 唐朝下","张彦远","","周昉，字景玄，官至宣州长史。初效张萱画，后则小异，颇极风姿，全法衣冠，不近闾里。衣裳劲简，彩色柔丽。菩萨端严，妙创水月之体。《蜂蝶图》《按筝图》《杨真人》《陆真人图》《五星图》传于代。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_0ba79bf5","张萱","《历代名画记》","卷十 唐朝下","张彦远","","周昉，字景玄，官至宣州长史。初效张萱画，后则小异，颇极风姿，全法衣冠，不近闾里。衣裳劲简，彩色柔丽。菩萨端严，妙创水月之体。《蜂蝶图》《按筝图》《杨真人》《陆真人图》《五星图》传于代。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_c00d2e02","赵博文","《历代名画记》","卷十 唐朝下","张彦远","","赵博文，尚书左丞涓之子也。画子母犬、兔，善写貌，应进士不第。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_d9751264","郑寓","《历代名画记》","卷十 唐朝下","张彦远","","郑寓，善果之后也。学昉画天王、菩萨，有思。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_6ba02a8b","韩滉","《历代名画记》","卷十 唐朝下","张彦远","","韩滉，字太冲，官至金紫光禄大夫、浙东西两道节度使、左仆射、同平章事，封晋国公。贞元三年，年六十五，赠太傅，谥忠肃。工隶书、章草，杂画颇得形似，牛羊最佳。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_a20b91ca","戴嵩","《历代名画记》","卷十 唐朝下","张彦远","","戴嵩，韩晋公之镇浙右，署为巡官。师晋公之画，不善他物，唯善水牛而已。田家、川原，亦有意。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_5a5241eb","李渐","《历代名画记》","卷十 唐朝下","张彦远","","李渐，官至忻州刺史，善蕃人蕃马、骑射、射雕。放牧、川原之妙，笔迹气调，古今亡俦。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_14d74d69","萧祐","《历代名画记》","卷十 唐朝下","张彦远","","萧祐，画山水，甚有意思，为桂州观察使。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_d46d0047","萧祐","《历代名画记》","卷十 唐朝下","张彦远","","萧祐，所画山水十分有意蕴和思想，任职桂州观察使。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_85789e1e","周太素","《历代名画记》","卷十 唐朝下","张彦远","","周太素，终尚书郎。善画花鸟、佛像。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_7825e081","周太素","《历代名画记》","卷十 唐朝下","张彦远","","周太素，官至尚书郎。善画花鸟、佛像题材。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_734188b9","萧悦","《历代名画记》","卷十 唐朝下","张彦远","","萧悦，协律郎。工竹一色，有雅趣。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_5ed6475b","萧悦","《历代名画记》","卷十 唐朝下","张彦远","","萧悦，担任协律郎。专攻画竹，画作有雅趣。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_b75bc126","张志和","《历代名画记》","卷十 唐朝下","张彦远","","张志和，字子同，会稽人。性高迈，不拘检，自称“烟波钓徒”，著《玄真子》十卷。书迹狂逸，自为渔歌，便画之，甚有逸思。肃宗朝，官至左金吾卫、录事参军。本名龟龄，诏改之。颜鲁公与之善，陆羽等尝为食客。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_8c0283d7","侯莫陈厦","《历代名画记》","卷十 唐朝下","张彦远","","侯莫陈厦，字重构。工山水，用意极精。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_60257157","侯莫陈厦","《历代名画记》","卷十 唐朝下","张彦远","","侯莫陈厦，字重构。善画山水，绘画意韵极其精妙。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_ed91e449","郑町","《历代名画记》","卷十 唐朝下","张彦远","","会稽僧道芬、郑町处士、荥阳人。梁洽处士，天台项容处士，青州吴恬处士，一名玢，字建康。已上并画山水。道芬格高，郑町淡雅，梁洽美秀，项容顽涩，吴恬险巧。恬有《画山水录》，记平生所画在绢素者，凡百余面，传之好事。自云：“初梦寐有神人指授画法。”恬好为顽石，气象深险；能为云，而气象蓊格。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_abac1fff","项容","《历代名画记》","卷十 唐朝下","张彦远","","会稽僧道芬、郑町处士、荥阳人。梁洽处士，天台项容处士，青州吴恬处士，一名玢，字建康。已上并画山水。道芬格高，郑町淡雅，梁洽美秀，项容顽涩，吴恬险巧。恬有《画山水录》，记平生所画在绢素者，凡百余面，传之好事。自云：“初梦寐有神人指授画法。”恬好为顽石，气象深险；能为云，而气象蓊格。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_1fbd4d0b","梁洽","《历代名画记》","卷十 唐朝下","张彦远","","会稽僧道芬、郑町处士、荥阳人。梁洽处士，天台项容处士，青州吴恬处士，一名玢，字建康。已上并画山水。道芬格高，郑町淡雅，梁洽美秀，项容顽涩，吴恬险巧。恬有《画山水录》，记平生所画在绢素者，凡百余面，传之好事。自云：“初梦寐有神人指授画法。”恬好为顽石，气象深险；能为云，而气象蓊格。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_fd53e849","道芬","《历代名画记》","卷十 唐朝下","张彦远","","会稽僧道芬、郑町处士、荥阳人。梁洽处士，天台项容处士，青州吴恬处士，一名玢，字建康。已上并画山水。道芬格高，郑町淡雅，梁洽美秀，项容顽涩，吴恬险巧。恬有《画山水录》，记平生所画在绢素者，凡百余面，传之好事。自云：“初梦寐有神人指授画法。”恬好为顽石，气象深险；能为云，而气象蓊格。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_131abf8a","吴恬","《历代名画记》","卷十 唐朝下","张彦远","","会稽僧道芬、郑町处士、荥阳人。梁洽处士，天台项容处士，青州吴恬处士，一名玢，字建康。已上并画山水。道芬格高，郑町淡雅，梁洽美秀，项容顽涩，吴恬险巧。恬有《画山水录》，记平生所画在绢素者，凡百余面，传之好事。自云：“初梦寐有神人指授画法。”恬好为顽石，气象深险；能为云，而气象蓊格。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_be3ef913","项容","《历代名画记》","卷十 唐朝下","张彦远","","王默，师项容，风颠酒狂。画松石、山水，虽乏高奇，流俗亦好。醉后以头髻取墨，抵于绢画。王默早年授笔法于台州郑广文虔。贞元末，于润州殁，举柩若空，时人皆云化去。平生大有奇事，顾著作知新亭监时，默请为海中都巡，问其意，云“要见海中山水耳”。为职半年，解去。尔后落笔有奇趣，顾生乃其弟子耳。彦远从兄监察御史厚，与余具道此事，然余不甚觉默画有奇。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_57bd04fd","王默","《历代名画记》","卷十 唐朝下","张彦远","","王默，师项容，风颠酒狂。画松石、山水，虽乏高奇，流俗亦好。醉后以头髻取墨，抵于绢画。王默早年授笔法于台州郑广文虔。贞元末，于润州殁，举柩若空，时人皆云化去。平生大有奇事，顾著作知新亭监时，默请为海中都巡，问其意，云“要见海中山水耳”。为职半年，解去。尔后落笔有奇趣，顾生乃其弟子耳。彦远从兄监察御史厚，与余具道此事，然余不甚觉默画有奇。","","","","","","","","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_001","陆探微","古画品录","事五代宋明帝,吳人。穷理尽性,事絕言象。包前孕后,古今独立。非复激揚所能称赞,但价重之極乎上,上品之外,無他寄言,故屈标第一等。","第一品","品评","谢赫对陆探微的评级为第一品，评语：事五代宋明帝,吳人。穷理尽性,事絕言象。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_002","曹不兴","古画品录","五代吳时事孙权,吳兴人。不兴之迹，殆莫复傳，唯秘閣之内,一龙而已。观其風骨,名豈虚成。","第一品","品评","谢赫对曹不兴的评级为第一品，评语：五代吳时事孙权,吳兴人。不兴之迹，殆莫复...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_003","衛协","古画品录","五代 晋时占画之略,至协始精。六法之中，迨为兼善。虽不說备形妙,頗得壯气。凌跨群雄,曠代絕笔。","第一品","品评","谢赫对衛协的评级为第一品，评语：五代 晋时占画之略,至协始精。六法之中，...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_004","張墨","古画品录","風范气候,極妙参神。但取精灵,遺其骨法。若拘以体物,則未見精粹;若取之外,万厌高腴,可谓微妙也。","第一品","品评","谢赫对張墨的评级为第一品，评语：風范气候,極妙参神。但取精灵,遺其骨法。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_005","荀勗","古画品录","風范气候,極妙参神。但取精灵,遺其骨法。若拘以体物,則未見精粹;若取之外,万厌高腴,可谓微妙也。","第一品","品评","谢赫对荀勗的评级为第一品，评语：風范气候,極妙参神。但取精灵,遺其骨法。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_006","顾景秀","古画品录","神韻气力,不逮前賢;精微謹細,有过往哲。始变古則今,赋彩制形,皆創新意。若包牺始更封体,史籀初改画法。常結構層楼,以为画所,風雨炎暑之时,故不操笔;天和气爽之日,乃含毫。登楼去梯,妻子罕見。画蟬雀,駿之始也。宋大明中,天下莫敢竞矣。","第二品","品评","谢赫对顾景秀的评级为第二品，评语：神韻气力,不逮前賢;精微謹細,有过往哲。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_007","陆绥","古画品录","体韻遒举,風彩飄然。一点一拂,动笔皆奇。傳世盖少,所謂希见卷軸,故为宝也。","第二品","品评","谢赫对陆绥的评级为第二品，评语：体韻遒举,風彩飄然。一点一拂,动笔皆奇。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_008","袁蒨","古画品录","比方陆氏,最为高逸。象人之妙,亞美前賢。但志守师法,更無新意;然和璧微玷,豈貶十城之价也。","第二品","品评","谢赫对袁蒨的评级为第二品，评语：比方陆氏,最为高逸。象人之妙,亞美前賢。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_009","姚昙度","古画品录","画有逸方,巧变锋出。魑魁神鬼，皆能绝妙。固流眞为，雅郑兼善，莫不俊拔,出人意表。天挺生知,非学所及。虽机微长短,往往失之,而舆皂之中,莫与为匹。岂直栋梁萧艾,可搪揬与璠者哉!","第三品","品评","谢赫对姚昙度的评级为第三品，评语：画有逸方,巧变锋出。魑魁神鬼，皆能绝妙。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_010","顾恺之","古画品录","五代晋时晋陵无锡人,字长康,小字虎头。除体精微,笔无妄下,但迹不逮意,声过其实。","第三品","品评","谢赫对顾恺之的评级为第三品，评语：五代晋时晋陵无锡人,字长康,小字虎头。除...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_011","毛惠远","古画品录","画体周瞻,无适弗该。出入穷奇,纵横逸笔。力遒韵雅,超迈绝伦。其挥霍必也极妙,至于定质,愧然未尽其善。神鬼及马,泥滞于射,颇有拙也。","第三品","品评","谢赫对毛惠远的评级为第三品，评语：画体周瞻,无适弗该。出入穷奇,纵横逸笔。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_012","夏瞻","古画品录","虽气力不足,而精彩有余。擅名远代,事非虚美。","第三品","品评","谢赫对夏瞻的评级为第三品，评语：虽气力不足,而精彩有余。擅名远代,事非虚...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_013","戴逵","古画品录","情韵连绵,风趣巧拔,善图贤圣,百工所范。荀卫以后,實為領袖,及子顒,能繼其善。","第三品","品评","谢赫对戴逵的评级为第三品，评语：情韵连绵,风趣巧拔,善图贤圣,百工所范。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_014","江僧宝","古画品录","斟酌远陆,亲渐朱蓝。用笔骨梗,甚有师法。像人之外,非其所长也。","第三品","品评","谢赫对江僧宝的评级为第三品，评语：斟酌远陆,亲渐朱蓝。用笔骨梗,甚有师法。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_015","吴暕","古画品录","体法雅媚,制置才巧,擅美当年,有声京洛。","第三品","品评","谢赫对吴暕的评级为第三品，评语：体法雅媚,制置才巧,擅美当年,有声京洛。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_016","张则","古画品录","意思横逸,动笔新奇;师心独见,鄙于综采。变巧不竭,若环之无端。景多触目。谢题徐落云,此二人后,不得预焉。","第三品","品评","谢赫对张则的评级为第三品，评语：意思横逸,动笔新奇;师心独见,鄙于综采。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_017","陆杲","古画品录","体致不凡,跨迈流俗。时有合作,往往出人。点画之间,动流恢服。传于后者,殆不盈握。桂枝一芳,足徵本性；流液之素,难效其功。","第三品","品评","谢赫对陆杲的评级为第三品，评语：体致不凡,跨迈流俗。时有合作,往往出人。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_018","蘧道愍","古画品录","竝善寺壁,兼長畫扇。人馬分數,毫厘不失；別體之妙,亦為入神。","第四品","品评","谢赫对蘧道愍的评级为第四品，评语：竝善寺壁,兼長畫扇。人馬分數,毫厘不失；...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_019","章继伯","古画品录","竝善寺壁,兼長畫扇。人馬分數,毫厘不失；別體之妙,亦為入神。","第四品","品评","谢赫对章继伯的评级为第四品，评语：竝善寺壁,兼長畫扇。人馬分數,毫厘不失；...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_020","顾宝光","古画品录","全法陆家,事之宗稟；方之袁蒨,可謂小巫。","第四品","品评","谢赫对顾宝先的评级为第四品，评语：全法陆家,事之宗稟；方之袁蒨,可謂小巫。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_021","王微","古画品录","竝師荀衛,各體善能。王得其細,史傳似眞。細而論之,景玄為劣。","第四品","品评","谢赫对王微的评级为第四品，评语：竝師荀衛,各體善能。王得其細,史傳似眞。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_022","史道硕","古画品录","竝師荀衛,各體善能。王得其細,史傳似眞。細而論之,景玄為劣。","第四品","品评","谢赫对史道硕的评级为第四品，评语：竝師荀衛,各體善能。王得其細,史傳似眞。...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_023","刘瑱","古画品录","用意綿密,畫體簡細,而筆跡困弱,形制單省。其於所長,婦人為最。但纖細過度,翻更失眞。然觀察詳審,甚得姿態。（接物理页20）","第五品","品评","谢赫对刘顼的评级为第五品，评语：用意綿密,畫體簡細,而筆跡困弱,形制單省...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_024","晋明帝","古画品录","虽略于形色,颇得神气。笔迹超越,亦有奇观。","第五品","品评","谢赫对晋明帝的评级为第五品，评语：虽略于形色,颇得神气。笔迹超越,亦有奇观...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_025","刘绍祖","古画品录","善于传写,不闲其思。至于雀鼠,笔迹历落,往往出群,时人为之语,号曰“移画”。然述而不作,非画所先。","第五品","品评","谢赫对刘绍祖的评级为第五品，评语：善于传写,不闲其思。至于雀鼠,笔迹历落,...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_026","宗炳","古画品录","炳明于六法,迄无适善,而含毫命素,必有捐益,迹非准的,意足师放。","第六品","品评","谢赫对宋炳的评级为第六品，评语：炳明于六法,迄无适善,而含毫命素,必有捐...","","","","","","","","","","","","",""
"古画品录_M3.2_文献著录与品评（古画品录）.csv","","","","","","","","re_ghpl_027","丁光","古画品录","虽擅名蝉雀,而笔迹轻赢,非不精谨,乏于生气。","第六品","品评","谢赫对丁光的评级为第六品，评语：虽擅名蝉雀,而笔迹轻赢,非不精谨,乏于生...","","","","","","","","","","","","",""
"后画录_M3.2_文献著录与品评（后画录）.csv","lit_houhualu_1d2b0bab69c5","meso_houhualu_e1a9aeed7df1","《后画录》","周中大夫郑法士","彦悰","正面","","","","","","","","","取法张公，备该万物。后来冠冕，获擅名家。","","","","","","","","","","","",""
"后画录_M3.2_文献著录与品评（后画录）.csv","lit_houhualu_d2903b3e4811","meso_houhualu_5cbb49e6cb13","《后画录》","隋孙尚孜","彦悰","正面","","","","","","","","","师模顾、陆，骨气有余。至于鬼神，性多偏擅；妇人亦有风态。","","","","","","","","","","","",""
"后画录_M3.2_文献著录与品评（后画录）.csv","lit_houhualu_1c5b6c038b5a","meso_houhualu_372056e84da7","《后画录》","北齐杨子华","彦悰","正面","","","","","","","","","北齐之最。唯公有图，善写龙兽，能致风云。","","","","","","","","","","","",""
"后画录_M3.2_文献著录与品评（后画录）.csv","lit_houhualu_d902e5ceb070","meso_houhualu_355d7a649f95","《后画录》","周常侍田僧亮","彦悰","正面","","","","","","","","","自恃生知，不由师授。田家一艺，今古殊绝。","","","","","","","","","","","",""
"后画录_M3.2_文献著录与品评（后画录）.csv","lit_houhualu_7e82069ec208","meso_houhualu_9682493466e1","《后画录》","北齐朝散大夫曹仲达","彦悰","评价摘录","","","","","","","","","师依周研，竹树山水。外国佛像，无竞于时。","","","","","","","","","","","",""
"后画录_M3.2_文献著录与品评（后画录）.csv","lit_houhualu_75f09201c28c","meso_houhualu_1a511b1e50cd","《后画录》","唐司平太常伯阎立本","彦悰","正面","","","","","","","","","学宗张、郑，奇态不穷。变古象今，天下取则。","","","","","","","","","","","",""
"后画录_M3.2_文献著录与品评（后画录）.csv","lit_houhualu_39f0002909db","meso_houhualu_ce7b37fafb3d","《后画录》","隋参军杨契丹","彦悰","评价摘录","","","","","","","","","六法颇该，殊丰骨气。山东体制，允属伊人。","","","","","","","","","","","",""
"后画录_M3.2_文献著录与品评（后画录）.csv","lit_houhualu_17888ab6f7c8","meso_houhualu_bd01c5528de5","《后画录》","隋陈善见","彦悰","评价摘录","","","","","","","","","准的郑公，触途成擅。笔媚温润，斯人所长。","","","","","","","","","","","",""
"后画录_M3.2_文献著录与品评（后画录）.csv","lit_houhualu_b92b12bad10f","meso_houhualu_a29b0bda4636","《后画录》","南齐殿中将军董伯仁","彦悰","正面","","","","","","","","","综涉多端，尤精位置。屏障一种，无愧前贤。","","","","","","","","","","","",""
"后画录_M3.2_文献著录与品评（后画录）.csv","lit_houhualu_7569818efbef","meso_houhualu_6158bcae697c","《后画录》","隋江志","彦悰","正面","","","","","","","","","笔力劲健，风神顿爽。模山拟水，得其真体。","","","","","","","","","","","",""
