"Source_File","location_id","entity_name","type","modern_address","coordinates","source_book","source.chapter","originalsource_sentence","name","historical_names","source_trace","source_chapter","original_source_sentence","originalsource"
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_582","安乐寺","Temple","江苏省南京市","[118.79, 32.06]","历代名画记","卷七","又，金陵安乐寺画四白龙不点眼睛，每云：“点睛即飞去。”人以为妄诞，固请点之。须臾，雷电破壁，两龙乘云腾去上天，二龙未点眼者见在。初，吴曹不兴图《青溪龙》，僧繇见而鄙之，乃广其像于武帝龙泉亭，其画草留在秘阁，时未之重。至太清中，震龙泉亭，遂失其壁，方知神妙。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_609","灵嘉寺","Temple","江苏省南京市","[118.79, 32.06]","历代名画记","卷七","僧繇子善果。中品。或作“张果”。李嗣真云：“既渐过庭之训，犹是名家之驹，标置点拂，殊多佳致。时有合作，乱真于父。若长辔远途，迹不迨意，一篇之中，自有玉石。”在田、杨之下，郑法轮之上。《悉达太子纳妃图》《灵嘉寺塔样》传于代。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_638","博昌县","Admin_Region","山东省滨州市博兴县","[118.12, 37.12]","历代名画记","卷八","蒋少游，乐安郡博昌县人。聪慧机巧，工书法、绘画，擅长画人物和雕刻。他尽管很有才学，但却经常身处雕刻、木工等营造之间，常常做着筑园、挖湖、建城、盖楼之类的活，所以认识他的人都为他感到惋惜。但蒋少游却很坦然，他把这些事情都当做自己的职责，从来不抱怨疲惫辛劳。他担任将作大匠、太常少卿、前将军、都水使者，四个官职兼任于一身。死后被追赠为龙骧将军、青州刺史，谥号质。传记见于《后魏书》。当时有郭善明、侯文和、柳俭、闵文和和郭道兴，他们几人皆因为有巧妙的创意而著称于世。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_648","司州","Admin_Region","河南省洛阳市","[112.45, 34.62]","历代名画记","卷八","高孝珩，世宗第二子，封广宁郡王、尚书令、大司徒、司州牧。博涉多才艺。尝于厅事壁上画苍鹰，睹者疑其真，鸠、雀不敢近。又画《朝士图》，当时绝妙。为周师所虏，授开封县侯。孝珩亦善音律，周武宴齐君臣，自弹琵琶，命孝珩吹笛。见《北齐书》。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_699","光明寺","Temple","陕西省西安市","[108.94, 34.26]","历代名画记","卷八","李云：“田、杨声侔董、展。”昔田、杨与郑法士同于京师光明寺画小塔，郑图东壁、北壁，田图西壁、南壁，杨画外边四面，是称“三绝”。杨以簟蔽画处，郑窃观之，谓杨曰：“卿画终不可学，何劳鄣蔽？”杨特托以婚姻，有对门之好。又求杨画本，杨引郑至朝堂，指宫阙、衣冠、车马曰：“此是吾画本也。”由是郑深叹服。光明寺后为大云寺，今长安怀远里也。又宝刹寺一壁《佛涅槃变》《维摩》等，亦为妙作。与田同品。《隋朝正会图》《幸洛阳图》《豆卢宁像》《贵戚游宴图》《杂佛变》传于代。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_718","于阗国","Admin_Region","新疆和田地区","[79.92, 37.11]","历代名画记","卷八","尉迟跋质那，西域于阗国人。擅长画外国风貌和佛像，在当时享有盛名，现今人们称他为“大尉迟”。他的作品有《六番图》《外国宝树图》，又有《婆罗门图》流传于世。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_725","凌烟阁","Building/Studio","陕西省西安市","[108.94, 34.27]","历代名画记","卷九","张彦远本卷所述，是唐朝前期绘画艺术的状况，其大致时间可以概括为从唐朝开国到唐玄宗天宝年间中期。唐代绘画是中国封建社会绘画发展的一个巅峰，其艺术成就大大超过以往各代。初唐绘画即呈现出不寻常的局面。唐太宗在巩固政权的同时也注重文治建设，积极营建凌烟阁并绘制《凌烟阁二十四功臣像》，重用阎立德、阎立本兄弟及尉迟乙僧进行绘画活动。唐高宗李治至唐玄宗李隆基统治时期，在政权稳定、社会富庶的基础上，文化出现了丰富多彩、百舸争流的局面，这一时期涌现了一大批丹青妙手，吴道子及其画派体现了佛教美术本土化的巨大成就，钱国养、殷季友、法明等人的肖像画，张萱、杨宁的绮罗人物画，陈闳、韦无忝、曹霸、韩幹的鞍马画，李思训李昭","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_731","雍州","Admin_Region","陕西省西安市","[108.93, 34.27]","历代名画记","卷九","《秦府十八学士驾真图》序曰：“武德四年，太宗皇帝为太尉、尚书令、雍州牧、左右卫大将军，新命为天策上将军，位在‘三公’上。乃锐意经籍，怡神艺学，开学馆以待四方之士、乃降教曰：‘昔楚国尊贤，存道先于申、穆；梁园接士，比德至于邹、枚。咸以著范前修，垂光后烈，顾惟菲薄，多谢古人。高山仰止，能亡景慕？于是芳兰始被，深冠盖之游；丹桂初丛，广旄俊之士。既而场苗盖寡，空留皎皎之姿；乔木徒迁，终愧嘤嘤之友。所冀通人正训，匡其阙如。侧席亡倦于齐庭，开筵有惭于燕馆。属大行台、司勋郎中杜如晦，记室、考功郎中房玄龄及于志宁，军谘祭酒苏世长，天策府记室薛收，文学褚亮、姚察，太学博士陆德明、孔颖达，主簿李玄道，天策仓曹李守","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_790","南薰殿","Building/Studio","陕西省西安市","[108.96, 34.25]","历代名画记","卷九","陈义，唐初时丞相陈叔达的玄孙，特别擅长人物肖像。唐玄宗年少时和他交往密切，因此受到特别隆重的礼遇，任职武德殿使、南薰殿使、中尚使等，后又担任银青光禄大夫、少府监。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_793","含象亭","Building/Studio","陕西省西安市","[108.96, 34.25]","历代名画记","卷九","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_794","丽正殿","Building/Studio","陕西省西安市","[108.95, 34.26]","历代名画记","卷九","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_823","东山亭","Building/Studio","河南省洛阳市","[112.45, 34.62]","历代名画记","卷九","武静藏，善画鬼神，有气韵。东都敬爱寺东山亭院，地狱变画，甚妙。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_857","集贤院","Building/Studio","陕西省西安市","[108.95, 34.26]","历代名画记","卷九","朱抱一，开元二十二年在集贤院任直学士。善画人物肖像画，他画的张果先生的肖像非常逼真，这些绘画被当时那些喜好绘画的人士所追捧传颂。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_862","陈郡","Admin_Region","河南省周口市淮阳区","[114.88, 33.73]","历代名画记","卷九","殷令名，陈郡人。父不害，累代工书画。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_866","申州","Admin_Region","河南省信阳市","[114.09, 32.14]","历代名画记","卷九","闻礼子仲容，天后任太仆、秘书丞、工部郎中、申州刺史。善书画，工写貌及花鸟，妙得其真。或用墨色，如兼五采。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_868","狮子国","Admin_Region","斯里兰卡","[80.77, 7.87]","历代名画记","卷九","僧金刚三藏，狮子国人。善西域佛像，运笔持重，非常画可拟。东京广福寺木塔下素像，皆三藏起样。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_869","广福寺","Temple","河南省洛阳市","[112.45, 34.62]","历代名画记","卷九","僧金刚三藏，狮子国人。善西域佛像，运笔持重，非常画可拟。东京广福寺木塔下素像，皆三藏起样。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_875","阳台观","Temple","河南省济源市","[112.38, 35.13]","历代名画记","卷九","司马承祯，字子微，自梁陶隐居至先生，四世传授仙法。开元中自天台征至，天子师之。十五年，至王屋山，敕造阳台观居之。尝画于屋壁，又工篆、隶，词采众艺，皆类于隐居焉。制雅琴镇铭，美石为之，词刻精绝。开元中，彦远高王父河东公获受教于先生。玄宗皇帝制碑，具述其妙。二十三年尸解，白云从堂户出，双鹤绕坛而上。年八十一，谥贞一先生。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_880","楚州","Admin_Region","江苏省淮安市","[119.14, 33.50]","历代名画记","卷九","释翛然，俗姓裴氏，楚州刺史思训之子。为人恢诞，强学不成一名。好朋从诗酒。善丹青，工山水，晓解丝竹。卒年三十九。开元中，尝夜醉，卧街犯禁，乃为诗曰：“遮莫冬冬鼓，须倾满满杯。金吾如借问，报道玉山颓。”官不罪之。或云道士。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_906","清源寺","Temple","陕西省蓝田县","[109.32, 34.15]","历代名画记","卷十","王维，字摩诘，太原祁人。年十九，进士擢第，与弟缙并以词学知名，官至尚书右丞。有高致，信佛理，蓝田南置别业，以水木琴书自娱。工画山水，体涉今古。人家所蓄，多是右丞指挥工人布色。原野簇成，远树过于朴拙，复务细巧，翻更失真。清源寺壁上画辋川，笔力雄壮。常自制诗曰：“当世谬词客，前身应画师。不能舍余习，偶被时人知。”诚哉是言也。余曾见破墨山水，笔迹劲爽。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_912","雁门郡","Admin_Region","山西省忻州市代县","[112.95, 39.06]","历代名画记","卷十","田琦，雁门郡人。是武德年间的功臣、兵部尚书田德平的儿子。善画人物写生画，官至汝南太守。尤其擅长书写八分书和小篆，有画作《洪崖子橘术图》流传于世。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_965","河南府","Admin_Region","河南省洛阳市","[112.45, 34.62]","历代名画记","卷十","裴谞，字士明，河东人。以明经科考取进士，所画山水构思极巧妙。贞元年间，担任吏部侍郎兼御史大夫，贞元四年为太子宾客、左散骑常侍，贞元五年为兵部侍郎、河南府尹。贞元九年去世，享年七十五岁，追赠兵部尚书。","","","","","",""
"历代名画记_M1.2_空间地理本体.csv","M1_2_Missing_4","大理寺","Building/Studio","陕西省西安市","[108.93, 34.27]","历代名画记","Unknown","张彦远，字爱宾，蒲州猗氏（今山西临猗）人，约活动于815—879年间。古人治学，尤其是从事书画品鉴的文人学者，多半出生于名门世家，大量的私人卷藏是培养其审美素养、搭建学术框架的必要物质条件，张彦远即是如此。他出生于“三相张家”，其高祖张嘉贞、曾祖张延赏、祖父张弘靖、父亲张文规都在朝廷身居高位，张彦远本人也曾担任左补阙、礼部主客员外郎、大理寺卿等职务。张家独具“三世收藏法书名画”的得天独厚条件，为其撰写《历代名画记》提供了可能性。张彦远自幼在艺术氛围的熏陶下成长，他在积极参与家族购买收藏书画作品的同时，认真研读了前人撰写的绘画论著。之后由于战乱、动乱的破坏导致大量珍贵书画遗失或被毁，张彦远在痛心","","","","","",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_wu_jun","","Admin_Region","江苏省苏州市一带","[120.619907, 31.299379]","《古画品录》","","","吴","吴","第一品 陆探微","第一品 陆探微","陆探微吴人。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_wuxing","","Admin_Region","浙江省湖州市","[120.102398, 30.867198]","《古画品录》","","","吴兴","吴兴","第一品 曹不兴","第一品 曹不兴","曹不兴吴兴人。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_mige","","Studio","","","《古画品录》","","","秘阁","秘阁","第一品 曹不兴","第一品 曹不兴","唯秘阁之内，一龙而已。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_yingchuan","","Admin_Region","河南省禹州市","[113.487739, 34.152599]","《古画品录》","","","颍川","颍川","第一品 荀勗","第一品 荀勗","荀勗东晋时颍川人。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_wu_jun_gu","","Admin_Region","江苏省苏州市一带","[120.619907, 31.299379]","《古画品录》","","","吴","吴","第二品 顾骏之","第二品 顾骏之","顾骏之吴人。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_cenglou","","Studio","","","《古画品录》","","","层楼","层楼","第二品 顾骏之","第二品 顾骏之","常结构层楼，以为画所登楼去梯，妻子罕见。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_wu_jun_yao","","Admin_Region","江苏省苏州市一带","[120.619907, 31.299379]","《古画品录》","","","吴","吴","第三品 姚昙度","第三品 姚昙度","姚昙度南齐吴人。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_jinling_wuxi","","Admin_Region","江苏省无锡市","[120.301663, 31.574729]","《古画品录》","","","晋陵无锡","晋陵无锡","第三品 顾恺之","第三品 顾恺之","顾恺之晋陵无锡人。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_xingyang_yangwu","","Admin_Region","河南省原阳县","[113.966766, 35.053749]","《古画品录》","","","荥阳阳武","荥阳阳武","第三品 毛惠远","第三品 毛惠远","毛惠远南齐时荥阳阳武人。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_qiaojun_zhi","","Admin_Region","安徽省濉溪县","[116.782013, 33.910362]","《古画品录》","","","谯郡銍","谯郡銍","第三品 戴逵","第三品 戴逵","戴逵，晋时谯郡銍人。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_waguan_si","","Temple","江苏省南京市","[118.79647, 32.05838]","《古画品录》","","","瓦棺寺","瓦棺寺","第三品 戴逵","第三品 戴逵","宋世子铸丈六铜佛像于瓦棺寺。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_jiangling_changqing_si","","Temple","湖北省荆州市","[112.23813, 30.326857]","《古画品录》","","","江陵长庆寺","江陵长庆寺","第三品 江僧宝","第三品 江僧宝","贞观公私画史载其在江陵长庆寺皆绘有作品。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_jiangning_jinggong_si","","Temple","江苏省南京市","[118.79647, 32.05838]","《古画品录》","","","江宁景公寺","江宁景公寺","第三品 江僧宝","第三品 江僧宝","贞观公私画史载其在江宁景公寺，皆绘有作品。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_jingluo","","Admin_Region","西安与洛阳一带","[110.94017, 34.58021]","《古画品录》","","","京洛","京洛","第三品 吴暕","第三品 吴暕","擅美当年，有声京洛。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_wujun_lu","","Admin_Region","江苏省苏州市","[120.619907, 31.299379]","《古画品录》","","","吴郡","吴郡","第三品 陆杲","第三品 陆杲","陆杲南朝梁时吴郡人。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_si_bi","","Temple","","","《古画品录》","","","寺壁","寺壁","第四品 蘧道愍","第四品 蘧道愍","蘧道愍、章继伯竝善寺壁。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_wujun_gu","","Admin_Region","江苏省苏州市","[120.619907, 31.299379]","《古画品录》","","","吴郡","吴郡","第四品 顾宝先","第四品 顾宝先","顾宝光吴郡人。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_langya_linyi","","Admin_Region","山东省临沂市","[118.352943, 35.067341]","《古画品录》","","","琅琊临沂","琅琊临沂","第四品 王微","第四品 王微","王微，宋时瑯琊临沂人。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_jiangling_longxing_si","","Temple","湖北省荆州市","[112.23813, 30.326857]","《古画品录》","","","江陵龙兴寺","江陵龙兴寺","第四品 史道硕","第四品 史道硕","裴孝源贞观公私画史记其在江陵龙兴寺皆有壁画。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_shanzhong_benji_si","","Temple","浙江省绍兴市嵊州","[120.821434, 29.588528]","《古画品录》","","","剡中本纪寺","剡中本纪寺","第四品 史道硕","第四品 史道硕","裴孝源贞观公私画史记其在剡中本纪寺皆有壁画。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_pengcheng_anshangli","","Admin_Region","江苏省徐州市","[117.184811, 34.261792]","《古画品录》","","","彭城安上里","彭城安上里","第五品 刘顼","第五品 刘顼","刘瑱南齐时彭城安上里人。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_lexian_tang","","Studio","","","《古画品录》","","","乐贤堂","乐贤堂","第五品 晋明帝","第五品 晋明帝","帝画佛于乐贤堂。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_nanyang_nieyang","","Admin_Region","河南省邓州市","[112.088654, 32.686523]","《古画品录》","","","南阳涅阳","南阳涅阳","第六品 宋炳","第六品 宋炳","宗炳字少文，南阳涅阳人。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_jing_wu","","Admin_Region","湖北省荆山与巫山","[111.450379, 31.246197]","《古画品录》","","","荆巫","荆巫","第六品 宋炳","第六品 宋炳","西陟荆巫凡所游历，皆图于壁上。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_hengyue","","Admin_Region","湖南省衡山","[112.612784, 27.301625]","《古画品录》","","","衡岳","衡岳","第六品 宋炳","第六品 宋炳","南登衡岳凡所游历，皆图于壁上。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_hengshan","","Admin_Region","湖南省衡山","[112.612784, 27.301625]","《古画品录》","","","衡山","衡山","第六品 宋炳","第六品 宋炳","因而结宇衡山。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_yangzhou","","Admin_Region","江苏省扬州市","[119.421003, 32.393159]","《古画品录》","","","扬州","扬州","序","序","据（梁書）卷二十六所載，陆杲于中大通元年加特进中正（領揚州）如故",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_xiangdong","","Admin_Region","湖南省衡阳市一带","[112.607693, 26.900358]","《古画品录》","","","湘东","湘东","序","序","姚最續此書所作的續画品录，称梁元帝为湘东殿下",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_qingxi","","Admin_Region","江苏省南京市","[118.79647, 32.05838]","《古画品录》","","","青谿","青谿","第一品 曹不兴","第一品 曹不兴","取不兴所画青谿赤龙，置于水上",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_jibei","","Admin_Region","山东省济南市长清区一带","[116.783833, 36.555443]","《古画品录》","","","济北","济北","第一品 荀勗","第一品 荀勗","在魏为大將軍,入晋封济北侯。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_wu_jun_gu_jingxiu","","Admin_Region","浙江省湖州市","[120.102398, 30.867198]","《古画品录》","","","吴兴","吴兴","第二品 顾骏之","第二品 顾骏之","后戢为吴兴太守",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_shanyin","","Admin_Region","浙江省绍兴市嵊州","[120.821434, 29.588528]","《古画品录》","","","剡县","剡县","第三品 戴逵","第三品 戴逵","后迁居浙江会稽之剡县（今新昌）。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_yangzhou_lu","","Admin_Region","江苏省扬州市","[119.421003, 32.393159]","《古画品录》","","","扬州","扬州","第三品 陆杲","第三品 陆杲","官至特进扬州大中正。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_dongtang","","Studio","","","《古画品录》","","","东堂","东堂","第三品 陆杲","第三品 陆杲","武帝于东堂会送",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_yongzhou","","Admin_Region","陕西省西安市一带","[108.93984, 34.34127]","《古画品录》","","","雍州","雍州","第三品 陆杲","第三品 陆杲","累迁雍州刺史",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_guilin","","Admin_Region","广西壮族自治区桂林市","[110.299121, 25.274215]","《古画品录》","","","桂林","桂林","第三品 陆杲","第三品 陆杲","犹桂林之一枝",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_kunshan","","Admin_Region","江苏省昆山市","[120.977531, 31.399914]","《古画品录》","","","昆山","昆山","第三品 陆杲","第三品 陆杲","昆山之片玉",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_wukang","","Admin_Region","浙江省德清县武康镇","[119.980484, 30.540134]","《古画品录》","","","武康","武康","第五品 晋明帝","第五品 晋明帝","封武康侯。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_taikang","","Admin_Region","河南省周口市太康县","[114.847778, 34.061756]","《古画品录》","","","太康","太康","第五品 刘绍祖","第五品 刘绍祖","官至晋太康太守。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_jiangling","","Admin_Region","湖北省荆州市","[112.23813, 30.326857]","《古画品录》","","","江陵","江陵","第六品 宋炳","第六品 宋炳","后因病返江陵。",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_chushan","","Admin_Region","湖北省荆山一带","[111.450379, 31.246197]","《古画品录》","","","楚山","楚山","第二品 袁蒨","第二品 袁蒨","楚人和氏（即卞和）得璞玉于楚山中",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_zhao","","Admin_Region","河北省南部及山西省北部","[114.475704, 38.068967]","《古画品录》","","","赵国","赵国","第二品 袁蒨","第二品 袁蒨","谓赵国得和氏璧,秦昭王愿意以十五个城池易璧",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_qin","","Admin_Region","陕西省一带","[108.93984, 34.34127]","《古画品录》","","","秦国","秦国","第二品 袁蒨","第二品 袁蒨","赵王便遣使相如奉璧入秦国",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_zhangtai","","Admin_Region","陕西省西安市西汉长安城内","[108.895055, 34.331427]","《古画品录》","","","章台","章台","第二品 袁蒨","第二品 袁蒨","秦王坐章台召见",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_wushan","","Admin_Region","浙江省杭州市","[120.153576, 30.287459]","《古画品录》","","","吴山","吴山","第三品 夏瞻","第三品 夏瞻","有吴山图传于代",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_menwu","","Studio","","","《古画品录》","","","门屋","门屋","第四品 王微","第四品 王微","尝居门屋一间,读书玩古如此者十余年",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_huizhong","","Admin_Region","陕西省陇县西北","[106.858711, 34.891228]","《古画品录》","","","回中","回中","第五品 晋明帝","第五品 晋明帝","尚有汉武回中图等",""
"古画品录_M1.2_空间地理本体_古画品录.csv","loc_wangmen","","Admin_Region","","","《古画品录》","","","王门","王门","第六品 宋炳","第六品 宋炳","岂可于王门折腰为吏耶",""
"后画录_M1.2_空间地理本体（后画录）.csv","loc_dijing","","都城/中心城市","陕西省西安市","34.26, 108.94","《后画录·彦悰》.md","序","","帝京","[""长安"",""京师""]","{""source_book"":""《后画录·彦悰》.md"",""chapter"":""序"",""sentence"":""彦悰为帝京寺录，因观在京名迹，其中优劣差降，甚有不同。若曹、姚之徒，已标前录；张、谢之伍，题之续品。沙门之内，弃其数人，但非释氏所宜，故阙而不录。都合二十七人，名曰后画录。如郑法轮、太常成嵩、尹伯干、长通、竺元标等，虽行于代，未曰名家。""}","","","彦悰为帝京寺录，因观在京名迹，其中优劣差降，甚有不同。若曹、姚之徒，已标前录；张、谢之伍，题之续品。沙门之内，弃其数人，但非释氏所宜，故阙而不录。都合二十七人，名曰后画录。如郑法轮、太常成嵩、尹伯干、长通、竺元标等，虽行于代，未曰名家。"
"后画录_M1.2_空间地理本体（后画录）.csv","loc_guangling","","郡/地区","江苏省扬州市","32.39, 119.41","《后画录·彦悰》.md","唐广陵曹参军李凑","","广陵","[""扬州""]","{""source_book"":""《后画录·彦悰》.md"",""chapter"":""唐广陵曹参军李凑"",""sentence"":""### 唐广陵曹参军李凑""}","","","### 唐广陵曹参军李凑"
"后画录_M1.2_空间地理本体（后画录）.csv","loc_shandong","","地缘区域/风格地域","山东省/河北省（以济南为代表）","36.65, 117.12","《后画录·彦悰》.md","【页码：三】","","山东","[""华山以东"",""关东""]","{""source_book"":""《后画录·彦悰》.md"",""chapter"":""【页码：三】"",""sentence"":""六法颇该，殊丰骨气。山东体制，允属伊人。""}","","","六法颇该，殊丰骨气。山东体制，允属伊人。"
"后画录_M1.2_空间地理本体（后画录）.csv","loc_haiyu","","郡县（籍贯/郡望）","江苏省苏州市常熟市","31.65, 120.76","《后画录·彦悰》.md","后画录","","海虞","[""常熟"",""琴川""]","{""source_book"":""《后画录·彦悰》.md"",""chapter"":""后画录"",""sentence"":""**明海虞毛晋订**""}","","","**明海虞毛晋订**"
"后画录_M1.2_空间地理本体（后画录）.csv","loc_tuhuoluo","","域外国家","阿富汗北部及中亚部分地区","36.76, 66.90","《后画录·彦悰》.md","吐火罗国胡尉迟乙僧","","吐火罗国","[""大夏"",""巴克特里亚""]","{""source_book"":""《后画录·彦悰》.md"",""chapter"":""吐火罗国胡尉迟乙僧"",""sentence"":""### 吐火罗国胡尉迟乙僧""}","","","### 吐火罗国胡尉迟乙僧"
"后画录_M1.2_空间地理本体（后画录）.csv","loc_zhonghua","","文化圈/文明圈","中国全境","34.50, 109.50","《后画录·彦悰》.md","吐火罗国胡尉迟乙僧","","中华","[""中原"",""中国""]","{""source_book"":""《后画录·彦悰》.md"",""chapter"":""吐火罗国胡尉迟乙僧"",""sentence"":""外国鬼神，奇形异貌。笔迹洒落，有似中华。攻改四时花木。""}","","","外国鬼神，奇形异貌。笔迹洒落，有似中华。攻改四时花木。"
"后画录_M1.2_空间地理本体（后画录）.csv","loc_waiguo","","域外（相对地域）","中国域外（泛指）","","《后画录·彦悰》.md","北齐朝散大夫曹仲达","","外国","[""西域"",""域外""]","{""source_book"":""《后画录·彦悰》.md"",""chapter"":""北齐朝散大夫曹仲达"",""sentence"":""师依周研，竹树山水。外国佛像，无竞于时。""}","","","师依周研，竹树山水。外国佛像，无竞于时。"
"唐朝名画录_M1.2_空间地理本体.csv","loc_0001","","Admin_Region","山西省长治市","36.1954, 113.1163","《唐朝名画录》","国朝亲王三人 物理页面 第 1 页","善画雀蝉，驴子；应制明皇潞府<sup>〔3〕</sup> 《九瑞应图》，实造神极妙。","潞府","上党郡; 潞州","","","",""
"唐朝名画录_M1.2_空间地理本体.csv","loc_0002","","City","河南省洛阳市","34.6181, 112.4540","《唐朝名画录》","神品上一人 物理页面 第 2 页","吴道玄字道子,东京阳翟<sup>〔1〕</sup>人也,少孤贫。天授之性,年未弱冠,穷丹青之妙。浪迹东洛,时明皇知其名,召入內供奉<sup>〔2〕</sup>。开元中驾幸东洛,吴生与裴旻<sup>〔3〕</sup>将军、张旭<sup>〔4〕</sup>长史相遇,各陈其能。时将军裴旻厚以金帛,召致道子,于东都天宫寺<sup>〔5〕</sup>,为其所亲,将施绘事。道子封还金帛,一无所授。谓旻曰:“闻裴将军旧矣,为舞剑一曲,足以当惠。观其壮气,可助挥毫。”旻因墨縗<sup>〔6〕</sup>为道子舞剑。","东京","东都; 洛阳","","","",""
